time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
1973-01-01,-2.6,-4.4,0.0,0.3,0.0,108.0,48.3,88.9,1020.0,12.0
1973-01-02,-3.0,-5.0,-0.6,1.0,25.0,131.0,21.6,50.0,1016.6,36.0
1973-01-03,-4.5,-9.4,1.7,0.0,0.0,173.0,10.9,18.4,1015.5,432.0
1973-01-04,-1.6,-6.1,3.9,0.0,0.0,244.0,10.5,24.1,1015.5,456.0
1973-01-05,-0.5,-5.6,5.6,0.0,0.0,344.0,14.0,37.1,1016.9,426.0
1973-01-06,-1.9,-6.1,2.2,0.0,0.0,2.0,11.1,22.3,1017.8,42.0
1973-01-07,0.1,-7.2,6.7,0.0,0.0,240.0,9.3,31.3,1016.7,270.0
1973-01-08,-1.4,-7.2,6.1,0.0,0.0,146.0,8.3,25.9,1020.8,570.0
1973-01-09,-0.3,-3.3,3.3,5.1,0.0,358.0,8.6,20.5,1017.9,0.0
1973-01-10,2.2,-2.2,4.4,1.0,25.0,298.0,17.3,44.3,1014.7,234.0
1973-01-11,-2.6,-6.1,2.2,0.0,0.0,4.0,14.2,29.5,1028.5,552.0
1973-01-12,-2.4,-8.3,5.0,0.0,0.0,349.0,13.6,37.1,1028.7,498.0
1973-01-13,0.6,-6.1,6.7,0.0,0.0,359.0,13.8,33.5,1029.5,600.0
1973-01-14,1.5,-5.0,10.0,0.0,0.0,20.0,13.3,27.7,1030.2,600.0
1973-01-15,1.5,-5.6,9.4,0.0,0.0,350.0,10.9,24.1,1025.8,576.0
1973-01-16,2.3,-4.4,11.7,0.0,0.0,273.0,8.9,18.4,1018.6,552.0
1973-01-17,2.6,-1.1,7.2,0.0,0.0,257.0,16.1,59.0,1012.7,78.0
1973-01-18,1.3,-5.6,8.3,0.0,0.0,148.0,10.5,20.5,1021.4,606.0
1973-01-19,2.3,-3.9,12.8,0.0,0.0,276.0,19.1,74.2,1009.0,282.0
1973-01-20,-1.6,-6.7,3.9,0.0,0.0,331.0,18.6,46.4,1005.0,348.0
1973-01-21,-1.0,-5.0,4.4,0.0,0.0,9.0,17.4,40.7,1006.6,552.0
1973-01-22,-1.5,-3.9,2.2,0.0,0.0,17.0,14.7,35.3,1015.4,138.0
1973-01-23,-2.2,-6.7,4.4,0.0,0.0,14.0,18.2,33.5,1026.0,618.0
1973-01-24,-1.0,-7.2,7.8,0.0,0.0,12.0,15.9,33.5,1025.2,618.0
1973-01-25,0.7,-7.2,10.0,0.0,0.0,16.0,11.8,29.5,1019.1,618.0
1973-01-26,-0.9,-6.7,9.4,1.3,0.0,318.0,13.1,63.0,1010.5,384.0
1973-01-27,-1.1,-4.4,4.4,0.0,25.0,8.0,19.2,42.5,1021.6,600.0
1973-01-28,-2.4,-10.0,6.1,0.0,0.0,5.0,9.8,24.1,1035.1,624.0
1973-01-29,-2.0,-8.3,5.6,0.0,0.0,352.0,10.3,24.1,1028.0,72.0
1973-01-30,-1.0,-8.9,5.6,0.0,0.0,51.0,10.4,27.7,1014.5,192.0
1973-01-31,-0.2,-3.3,3.9,13.0,51.0,5.0,18.0,50.0,1004.3,390.0
1973-02-01,-1.6,-5.0,2.8,0.3,51.0,51.0,13.7,31.3,1018.1,546.0
1973-02-02,-2.0,-10.0,5.0,0.0,51.0,10.0,11.1,25.9,1027.2,618.0
1973-02-03,-1.2,-7.8,6.7,0.0,0.0,52.0,11.6,29.5,1025.4,330.0
1973-02-04,4.2,-2.8,12.8,0.0,0.0,73.0,9.2,20.5,1021.0,546.0
1973-02-05,4.9,-1.1,12.8,0.0,0.0,342.0,11.4,24.1,1020.5,558.0
1973-02-06,3.1,-1.1,9.4,3.6,0.0,86.0,10.0,25.9,1019.9,30.0
1973-02-07,4.3,-1.1,8.9,0.0,0.0,15.0,15.4,68.4,1016.2,0.0
1973-02-08,-4.5,-6.7,-1.1,0.0,0.0,107.0,40.6,76.0,1023.6,0.0
1973-02-09,-4.5,-7.2,-0.6,0.0,0.0,292.0,9.8,22.3,1026.5,72.0
1973-02-10,-1.9,-6.7,5.0,0.0,0.0,191.0,10.6,29.5,1020.9,456.0
1973-02-11,-0.7,-3.3,3.9,0.0,0.0,207.0,8.9,27.7,1012.5,30.0
1973-02-12,3.0,-3.3,10.0,0.0,0.0,258.0,20.9,61.2,1008.8,306.0
1973-02-13,0.7,-6.1,7.2,0.0,0.0,166.0,9.9,31.3,1015.8,426.0
1973-02-14,1.6,-3.9,8.3,0.0,0.0,347.0,14.1,33.5,1019.3,366.0
1973-02-15,1.6,-5.0,9.4,0.0,0.0,76.0,16.7,46.4,1021.0,504.0
1973-02-16,0.6,-2.8,4.4,0.5,0.0,77.0,26.4,50.0,1019.6,6.0
1973-02-17,1.4,-2.2,5.6,0.0,0.0,22.0,12.9,38.9,1018.1,198.0
1973-02-18,1.4,-7.2,10.0,0.0,0.0,270.0,10.8,29.5,1018.7,660.0
1973-02-19,2.4,-3.3,8.9,0.0,0.0,3.0,16.2,38.9,1023.2,642.0
1973-02-20,3.0,-2.8,8.9,0.0,0.0,95.0,11.1,29.5,1027.1,54.0
1973-02-21,1.4,-1.1,3.9,1.0,0.0,99.0,38.7,88.9,1025.1,0.0
1973-02-22,-0.2,-2.8,2.8,2.3,25.0,132.0,17.0,50.0,1020.0,0.0
1973-02-23,1.4,-1.7,5.0,0.3,0.0,248.0,9.9,24.1,1019.9,6.0
1973-02-24,4.5,-1.7,11.1,0.0,0.0,328.0,12.3,33.5,1018.9,660.0
1973-02-25,4.4,-4.4,12.8,0.0,0.0,343.0,14.5,46.4,1021.4,678.0
1973-02-26,4.8,-2.8,14.4,0.0,0.0,29.0,11.3,22.3,1025.2,678.0
1973-02-27,8.0,-2.2,17.2,0.0,0.0,170.0,11.7,29.5,1018.4,606.0
1973-02-28,8.1,2.8,16.1,0.5,0.0,349.0,16.0,59.0,1010.9,330.0
1973-03-01,7.9,3.3,14.4,0.0,0.0,326.0,15.9,50.0,1016.8,570.0
1973-03-02,9.0,1.7,16.7,0.0,0.0,319.0,13.3,31.3,1012.8,570.0
1973-03-03,7.5,1.1,13.9,0.0,0.0,291.0,13.9,31.3,1014.1,348.0
1973-03-04,8.1,-2.8,17.2,0.0,0.0,223.0,21.2,64.8,1007.7,360.0
1973-03-05,6.2,0.6,12.2,0.0,0.0,302.0,17.9,42.5,1004.7,324.0
1973-03-06,4.7,-3.9,13.3,0.0,0.0,235.0,12.2,35.3,1011.6,570.0
1973-03-07,6.2,-2.2,14.4,0.3,0.0,213.0,11.0,33.5,1010.6,378.0
1973-03-08,6.6,1.7,11.7,0.8,0.0,201.0,14.7,55.4,1011.2,162.0
1973-03-09,6.4,1.1,13.3,13.0,0.0,95.0,27.3,59.0,1006.1,60.0
1973-03-10,6.6,2.2,12.8,0.0,0.0,351.0,23.3,53.6,1005.7,540.0
1973-03-11,7.4,-0.6,15.6,0.0,0.0,202.0,13.1,37.1,1010.2,600.0
1973-03-12,10.7,1.1,20.0,0.0,0.0,198.0,19.8,64.8,1005.8,678.0
1973-03-13,4.5,0.0,11.7,8.4,0.0,273.0,28.9,79.6,998.8,306.0
1973-03-14,4.2,-1.7,12.2,0.0,0.0,215.0,14.4,40.7,1004.3,378.0
1973-03-15,5.8,-0.6,13.3,0.5,0.0,354.0,14.8,42.5,1013.1,384.0
1973-03-16,7.6,-2.2,16.7,0.0,0.0,193.0,10.2,37.1,1020.9,720.0
1973-03-17,9.8,-1.1,20.6,0.0,0.0,189.0,15.1,38.9,1013.2,636.0
1973-03-18,11.2,2.2,20.0,0.0,0.0,242.0,18.9,72.0,1004.6,420.0
1973-03-19,8.8,1.1,17.2,0.0,0.0,329.0,11.6,46.4,1011.7,618.0
1973-03-20,10.2,1.7,18.9,0.0,0.0,183.0,22.1,61.2,1010.4,534.0
1973-03-21,9.5,2.2,16.1,0.0,0.0,234.0,29.5,77.8,1005.4,360.0
1973-03-22,7.0,-2.8,15.6,0.0,0.0,226.0,21.4,61.2,1007.9,546.0
1973-03-23,5.0,1.7,8.3,0.8,0.0,332.0,16.9,53.6,1004.3,270.0
1973-03-24,4.1,0.6,10.0,2.5,0.0,2.0,16.0,48.2,1010.9,192.0
1973-03-25,6.8,-1.1,15.6,0.0,0.0,1.0,15.6,44.3,1011.6,738.0
1973-03-26,8.7,-1.1,18.3,0.0,0.0,169.0,14.0,35.3,1007.8,702.0
1973-03-27,7.9,1.7,13.3,0.8,0.0,271.0,21.8,51.8,1001.5,414.0
1973-03-28,7.2,2.8,13.9,0.3,0.0,240.0,19.1,53.6,1005.0,294.0
1973-03-29,3.1,0.6,7.8,22.9,0.0,156.0,17.9,68.4,1005.6,114.0
1973-03-30,2.9,-1.7,8.9,5.3,203.0,60.0,15.4,55.4,1008.4,228.0
1973-03-31,6.6,-2.2,14.4,0.0,0.0,334.0,17.9,46.4,1011.4,666.0
1973-04-01,6.5,0.6,15.6,0.0,0.0,190.0,20.2,70.2,1009.7,330.0
1973-04-02,0.6,-2.8,3.9,17.5,0.0,130.0,13.6,57.2,1010.1,0.0
1973-04-03,0.7,-4.4,6.1,0.3,102.0,62.0,15.9,33.5,1022.0,432.0
1973-04-04,4.3,-0.6,10.6,0.3,0.0,75.0,15.0,46.4,1022.1,684.0
1973-04-05,5.7,-3.3,13.3,0.0,0.0,18.0,13.6,35.3,1018.4,762.0
1973-04-06,9.5,-1.7,20.6,0.0,0.0,259.0,18.5,64.8,1009.6,762.0
1973-04-07,8.6,1.1,20.6,0.0,0.0,282.0,26.2,77.8,1004.4,366.0
1973-04-08,1.5,-5.6,10.0,0.3,0.0,357.0,24.6,48.2,1017.2,492.0
1973-04-09,7.2,-5.0,17.2,0.0,0.0,356.0,17.3,42.5,1017.7,750.0
1973-04-10,11.3,0.6,21.7,0.0,0.0,233.0,12.4,31.3,1015.4,612.0
1973-04-11,13.7,4.4,22.2,0.0,0.0,355.0,16.3,59.0,1013.2,594.0
1973-04-12,13.7,3.9,22.2,0.0,0.0,24.0,11.7,51.8,1014.7,576.0
1973-04-13,15.9,6.1,26.1,0.0,0.0,224.0,19.6,55.4,1011.3,684.0
1973-04-14,15.8,6.1,24.4,0.0,0.0,,20.3,63.0,1004.3,768.0
1973-04-15,10.0,2.2,16.1,0.0,0.0,294.0,22.5,51.8,1007.7,492.0
1973-04-16,9.0,1.1,18.9,0.0,0.0,241.0,13.4,44.3,1014.5,120.0
1973-04-17,12.4,0.6,22.8,0.0,0.0,199.0,14.7,38.9,1009.5,768.0
1973-04-18,10.9,4.4,21.1,0.0,0.0,226.0,26.6,92.5,997.7,234.0
1973-04-19,7.0,1.7,13.9,0.0,0.0,286.0,31.5,72.0,999.3,516.0
1973-04-20,3.1,1.1,5.6,4.8,0.0,217.0,16.8,37.1,1006.5,12.0
1973-04-21,7.2,0.0,13.9,0.0,0.0,222.0,15.0,51.8,1015.3,552.0
1973-04-22,10.6,1.1,21.1,0.0,0.0,25.0,10.0,25.9,1016.0,798.0
1973-04-23,13.2,5.0,23.9,0.0,0.0,324.0,15.5,68.4,1008.3,366.0
1973-04-24,13.7,2.8,21.7,0.0,0.0,272.0,14.9,53.6,1006.0,516.0
1973-04-25,14.6,6.7,21.7,0.0,0.0,341.0,20.8,53.6,1007.3,630.0
1973-04-26,13.2,6.1,20.6,0.0,0.0,79.0,19.0,66.6,1014.3,792.0
1973-04-27,12.9,2.2,23.3,0.0,0.0,192.0,13.6,53.6,1015.1,810.0
1973-04-28,17.4,7.2,26.7,0.0,0.0,187.0,18.9,61.2,1007.4,558.0
1973-04-29,16.7,8.3,21.7,0.0,0.0,214.0,20.5,76.0,1005.3,228.0
1973-04-30,15.2,7.2,21.7,0.0,0.0,236.0,25.4,81.4,1000.4,498.0
1973-05-01,11.3,6.1,17.8,0.0,0.0,277.0,19.4,48.2,1009.9,210.0
1973-05-02,12.4,2.8,20.0,0.0,0.0,348.0,14.5,40.7,1020.9,816.0
1973-05-03,15.1,5.6,24.4,0.0,0.0,135.0,16.5,40.7,1019.9,798.0
1973-05-04,18.8,10.0,26.7,0.0,0.0,200.0,18.9,57.2,1010.1,660.0
1973-05-05,14.2,7.2,18.9,7.4,0.0,197.0,24.2,100.1,1004.0,126.0
1973-05-06,9.2,3.3,14.4,0.0,0.0,291.0,26.7,57.2,1006.6,144.0
1973-05-07,15.4,6.1,22.8,0.0,0.0,341.0,14.6,42.5,1011.4,678.0
1973-05-08,17.7,7.2,25.6,0.0,0.0,339.0,13.2,44.3,1012.5,750.0
1973-05-09,19.4,8.3,28.9,0.0,0.0,276.0,11.6,63.0,1011.9,822.0
1973-05-10,21.3,9.4,31.7,0.0,0.0,241.0,12.2,37.1,1010.8,834.0
1973-05-11,22.0,10.0,31.1,0.8,0.0,43.0,13.3,61.2,1011.0,762.0
1973-05-12,18.0,12.2,23.3,3.6,0.0,97.0,30.5,55.4,1016.5,570.0
1973-05-13,12.7,8.9,14.4,0.8,0.0,101.0,28.9,61.2,1019.9,78.0
1973-05-14,10.7,7.8,15.6,2.8,0.0,113.0,27.5,53.6,1025.0,108.0
1973-05-15,13.2,5.6,20.0,0.0,0.0,231.0,12.6,35.3,1025.4,840.0
1973-05-16,16.4,9.4,28.3,0.3,0.0,,11.4,74.2,1019.9,690.0
1973-05-17,19.2,10.6,27.8,0.0,0.0,343.0,11.7,51.8,1016.9,684.0
1973-05-18,20.8,11.1,30.6,0.0,0.0,191.0,11.6,29.5,1011.3,822.0
1973-05-19,21.4,12.2,32.2,0.0,0.0,199.0,14.1,63.0,1009.1,576.0
1973-05-20,19.6,11.7,28.3,0.0,0.0,,12.6,61.2,1010.6,588.0
1973-05-21,18.7,10.0,29.4,0.8,0.0,307.0,13.4,53.6,1008.3,546.0
1973-05-22,17.5,10.0,24.4,0.0,0.0,350.0,13.1,63.0,1009.7,750.0
1973-05-23,19.4,10.0,28.9,0.0,0.0,335.0,12.1,40.7,1009.2,744.0
1973-05-24,20.3,10.6,29.4,0.0,0.0,217.0,14.5,50.0,1006.0,750.0
1973-05-25,20.4,11.1,29.4,0.0,0.0,243.0,22.2,55.4,1001.6,504.0
1973-05-26,17.4,13.9,21.1,0.0,0.0,313.0,32.0,66.6,1000.0,300.0
1973-05-27,15.6,9.4,21.7,0.0,0.0,326.0,35.8,88.9,1008.3,858.0
1973-05-28,16.7,4.4,26.7,0.0,0.0,353.0,13.6,35.3,1014.1,858.0
1973-05-29,19.7,7.2,28.9,0.0,0.0,229.0,15.0,37.1,1012.7,828.0
1973-05-30,20.1,12.8,28.9,0.5,0.0,140.0,25.8,72.0,1010.4,618.0
1973-05-31,19.2,12.8,27.8,0.0,0.0,315.0,24.0,87.1,1010.2,300.0
1973-06-01,16.5,11.7,23.3,7.1,0.0,139.0,17.4,63.0,1007.4,306.0
1973-06-02,17.0,8.9,25.6,0.0,0.0,287.0,16.3,63.0,1005.3,558.0
1973-06-03,18.4,10.0,26.7,0.0,0.0,193.0,13.8,38.9,1007.1,738.0
1973-06-04,19.2,12.8,25.6,0.0,0.0,345.0,21.1,55.4,1011.2,576.0
1973-06-05,20.2,11.7,28.3,0.0,0.0,349.0,19.1,37.1,1017.7,864.0
1973-06-06,21.4,12.2,30.6,0.0,0.0,326.0,14.0,33.5,1018.0,864.0
1973-06-07,23.2,12.8,32.2,0.0,0.0,348.0,13.0,37.1,1014.3,864.0
1973-06-08,24.9,15.0,34.4,0.0,0.0,353.0,13.7,29.5,1012.4,840.0
1973-06-09,26.4,17.2,34.4,0.0,0.0,270.0,14.0,35.3,1011.4,822.0
1973-06-10,25.5,15.6,35.0,0.3,0.0,174.0,18.2,63.0,1007.4,636.0
1973-06-11,26.9,17.2,35.0,0.0,0.0,349.0,21.2,61.2,1006.0,864.0
1973-06-12,25.1,15.6,33.9,0.0,0.0,57.0,22.3,83.2,1007.7,582.0
1973-06-13,19.5,13.3,25.0,27.4,0.0,103.0,28.0,81.4,1010.8,186.0
1973-06-14,19.1,11.7,27.2,0.0,0.0,195.0,18.7,59.0,1010.4,828.0
1973-06-15,20.9,11.7,29.4,0.0,0.0,229.0,18.9,55.4,1007.8,864.0
1973-06-16,21.1,11.7,28.9,0.0,0.0,275.0,18.0,51.8,1009.7,870.0
1973-06-17,22.2,11.1,32.2,0.0,0.0,254.0,17.3,76.0,1007.1,870.0
1973-06-18,23.6,12.8,31.1,0.0,0.0,302.0,21.6,53.6,1006.1,852.0
1973-06-19,20.2,12.8,26.7,0.0,0.0,358.0,19.5,48.2,1013.6,870.0
1973-06-20,21.6,13.9,29.4,0.0,0.0,38.0,16.3,42.5,1018.8,870.0
1973-06-21,22.5,11.7,31.1,0.0,0.0,227.0,12.7,29.5,1020.1,690.0
1973-06-22,24.2,16.1,32.2,0.0,0.0,184.0,16.6,42.5,1018.0,834.0
1973-06-23,23.8,16.1,31.7,0.0,0.0,192.0,14.6,35.3,1015.7,870.0
1973-06-24,25.1,15.0,34.4,0.0,0.0,173.0,10.8,27.7,1011.7,870.0
1973-06-25,27.2,16.1,36.7,0.0,0.0,304.0,11.9,37.1,1009.0,870.0
1973-06-26,28.5,16.7,38.3,0.0,0.0,195.0,9.2,24.1,1007.5,870.0
1973-06-27,31.2,23.3,37.8,0.0,0.0,133.0,19.6,55.4,1007.2,744.0
1973-06-28,28.7,20.6,37.8,0.0,0.0,131.0,14.8,40.7,1006.1,396.0
1973-06-29,29.3,18.9,37.8,0.0,0.0,329.0,15.9,55.4,1004.7,864.0
1973-06-30,29.5,18.9,37.2,0.0,0.0,7.0,11.1,31.3,1004.3,822.0
1973-07-01,29.0,20.0,37.8,0.0,0.0,241.0,12.3,37.1,1005.4,570.0
1973-07-02,29.2,21.1,38.9,0.0,0.0,157.0,14.4,53.6,1008.9,696.0
1973-07-03,29.1,22.8,36.7,0.0,0.0,60.0,18.3,66.6,1013.0,528.0
1973-07-04,28.6,18.9,37.8,0.0,0.0,141.0,11.1,27.7,1012.7,810.0
1973-07-05,29.5,21.1,38.3,0.0,0.0,2.0,14.8,57.2,1008.3,864.0
1973-07-06,30.0,21.7,38.9,0.0,0.0,184.0,14.4,46.4,1006.1,738.0
1973-07-07,29.1,21.1,38.9,0.0,0.0,219.0,14.4,57.2,1007.1,696.0
1973-07-08,27.6,20.0,36.1,0.3,0.0,257.0,16.2,53.6,1010.8,672.0
1973-07-09,26.5,20.0,35.0,1.8,0.0,76.0,14.4,70.2,1012.7,570.0
1973-07-10,24.2,18.3,30.0,0.0,0.0,68.0,20.8,61.2,1015.9,312.0
1973-07-11,25.7,19.4,32.8,0.0,0.0,112.0,18.6,38.9,1015.1,684.0
1973-07-12,25.4,18.9,32.8,0.0,0.0,307.0,15.2,44.3,1010.4,630.0
1973-07-13,25.3,19.4,33.3,0.5,0.0,317.0,13.9,51.8,1007.6,678.0
1973-07-14,23.5,18.3,30.0,7.1,0.0,101.0,23.1,51.8,1011.4,432.0
1973-07-15,21.8,17.2,29.4,19.1,0.0,54.0,15.2,53.6,1014.6,480.0
1973-07-16,21.7,18.3,29.4,4.6,0.0,129.0,12.9,51.8,1013.1,300.0
1973-07-17,20.7,17.8,26.1,2.8,0.0,,9.0,37.1,1013.6,132.0
1973-07-18,20.1,17.8,26.7,2.0,0.0,,8.3,44.3,1014.1,222.0
1973-07-19,22.9,16.1,31.1,0.3,0.0,215.0,11.7,38.9,1014.7,684.0
1973-07-20,24.8,15.6,33.3,0.0,0.0,199.0,11.0,33.5,1011.6,828.0
1973-07-21,23.4,17.8,31.1,0.5,0.0,118.0,14.6,68.4,1007.8,462.0
1973-07-22,23.5,14.4,32.8,0.0,0.0,251.0,16.8,48.2,1006.7,786.0
1973-07-23,24.2,13.9,33.3,0.0,0.0,167.0,11.1,37.1,1010.5,846.0
1973-07-24,26.5,16.1,35.0,0.0,0.0,173.0,12.0,37.1,1012.7,846.0
1973-07-25,25.0,19.4,31.7,0.0,0.0,114.0,25.7,72.0,1015.2,798.0
1973-07-26,22.6,15.6,30.6,1.8,0.0,312.0,16.6,53.6,1017.2,672.0
1973-07-27,23.8,15.6,32.8,0.0,0.0,305.0,11.6,42.5,1013.8,756.0
1973-07-28,23.6,18.3,30.0,0.0,0.0,149.0,17.3,57.2,1012.5,258.0
1973-07-29,24.5,16.1,33.3,0.0,0.0,24.0,11.7,46.4,1011.9,726.0
1973-07-30,24.2,18.3,33.9,0.5,0.0,44.0,13.4,48.2,1012.6,720.0
1973-07-31,23.5,16.7,31.7,4.6,0.0,88.0,21.9,53.6,1015.7,678.0
1973-08-01,23.0,16.1,31.1,1.0,0.0,25.0,10.8,35.3,1016.0,828.0
1973-08-02,23.2,16.1,30.6,4.3,0.0,253.0,13.2,57.2,1015.1,804.0
1973-08-03,23.7,17.2,31.1,0.0,0.0,,10.3,53.6,1015.0,726.0
1973-08-04,24.3,17.2,31.7,0.0,0.0,,8.1,35.3,1014.0,768.0
1973-08-05,24.6,17.2,32.2,0.0,0.0,209.0,11.9,44.3,1011.7,678.0
1973-08-06,25.7,17.2,33.9,0.3,0.0,211.0,12.0,40.7,1008.3,738.0
1973-08-07,25.5,17.8,33.9,0.0,0.0,,10.4,37.1,1008.3,822.0
1973-08-08,26.2,15.6,35.0,0.0,0.0,,9.0,42.5,1010.0,810.0
1973-08-09,28.0,21.7,36.1,0.0,0.0,94.0,17.7,51.8,1009.5,738.0
1973-08-10,26.2,18.9,36.1,0.0,0.0,93.0,14.5,57.2,1009.5,786.0
1973-08-11,25.9,16.7,36.1,0.0,0.0,,12.0,55.4,1010.8,750.0
1973-08-12,25.4,19.4,33.9,6.6,0.0,,11.2,59.0,1013.5,528.0
1973-08-13,24.8,17.2,33.9,0.0,0.0,104.0,13.4,76.0,1015.5,774.0
1973-08-14,25.9,17.8,35.0,0.0,0.0,316.0,11.7,59.0,1014.2,618.0
1973-08-15,24.5,16.7,32.8,0.0,0.0,11.0,11.1,51.8,1012.7,588.0
1973-08-16,25.4,17.2,35.0,0.0,0.0,205.0,10.9,27.7,1013.5,720.0
1973-08-17,26.8,18.3,35.0,0.0,0.0,154.0,10.1,38.9,1013.4,786.0
1973-08-18,27.4,17.8,36.1,0.0,0.0,,8.4,25.9,1012.6,678.0
1973-08-19,26.1,19.4,33.9,1.3,0.0,54.0,14.0,57.2,1014.5,414.0
1973-08-20,26.2,19.4,33.3,0.0,0.0,116.0,16.7,46.4,1017.4,456.0
1973-08-21,25.8,21.1,32.8,0.0,0.0,265.0,12.5,37.1,1016.7,222.0
1973-08-22,25.6,19.4,32.8,0.8,0.0,,10.0,33.5,1013.7,432.0
1973-08-23,26.2,17.8,36.1,0.0,0.0,,8.4,35.3,1011.9,726.0
1973-08-24,26.1,17.2,35.0,0.0,0.0,213.0,12.8,55.4,1010.6,546.0
1973-08-25,26.5,18.3,35.6,0.0,0.0,303.0,15.1,42.5,1009.4,726.0
1973-08-26,26.0,16.1,34.4,0.0,0.0,,11.8,37.1,1010.5,768.0
1973-08-27,26.3,17.8,33.9,0.0,0.0,196.0,13.7,44.3,1010.6,756.0
1973-08-28,24.6,18.3,33.9,1.8,0.0,180.0,12.2,50.0,1011.2,540.0
1973-08-29,23.4,15.0,31.1,6.9,0.0,180.0,11.9,42.5,1011.8,582.0
1973-08-30,20.2,16.1,26.1,1.8,0.0,,9.7,33.5,1010.5,186.0
1973-08-31,19.8,13.3,27.8,5.6,0.0,173.0,9.2,38.9,1009.7,588.0
1973-09-01,22.4,14.4,31.1,0.0,0.0,,8.5,38.9,1008.8,708.0
1973-09-02,23.3,13.3,31.7,0.0,0.0,243.0,16.0,44.3,1010.6,774.0
1973-09-03,22.4,14.4,31.1,0.0,0.0,,11.5,25.9,1012.6,774.0
1973-09-04,23.5,13.9,33.3,0.0,0.0,18.0,18.5,70.2,1012.5,762.0
1973-09-05,23.3,17.8,29.4,0.0,0.0,139.0,21.9,53.6,1015.5,768.0
1973-09-06,23.0,15.0,30.0,0.0,0.0,104.0,22.3,57.2,1013.1,762.0
1973-09-07,22.1,15.0,30.6,0.0,0.0,151.0,13.3,38.9,1008.8,726.0
1973-09-08,24.3,16.1,33.3,0.0,0.0,182.0,12.2,31.3,1006.7,702.0
1973-09-09,23.9,13.3,33.3,0.0,0.0,110.0,16.0,64.8,1011.6,636.0
1973-09-10,18.7,13.9,23.9,16.8,0.0,8.0,13.9,53.6,1017.3,252.0
1973-09-11,17.5,13.3,23.9,11.9,0.0,292.0,11.2,44.3,1013.6,420.0
1973-09-12,18.6,11.7,25.0,0.0,0.0,355.0,14.1,38.9,1010.4,750.0
1973-09-13,19.6,12.2,27.8,0.0,0.0,339.0,10.1,27.7,1013.4,732.0
1973-09-14,20.2,12.8,28.9,0.0,0.0,62.0,11.9,33.5,1014.4,726.0
1973-09-15,20.8,12.8,28.9,0.0,0.0,169.0,10.0,29.5,1012.1,714.0
1973-09-16,20.2,13.3,28.3,0.0,0.0,,8.8,40.7,1012.3,630.0
1973-09-17,19.6,9.4,28.9,0.0,0.0,,7.9,24.1,1015.5,738.0
1973-09-18,19.8,12.2,28.3,0.0,0.0,,10.0,38.9,1015.1,708.0
1973-09-19,20.9,12.2,29.4,0.0,0.0,192.0,11.5,38.9,1012.8,738.0
1973-09-20,19.6,9.4,28.9,0.0,0.0,16.0,8.8,27.7,1012.6,732.0
1973-09-21,20.2,10.6,28.3,0.0,0.0,168.0,9.0,22.3,1011.1,708.0
1973-09-22,19.6,11.1,28.9,0.0,0.0,60.0,9.2,25.9,1012.7,702.0
1973-09-23,21.7,12.2,30.0,0.0,0.0,207.0,20.1,59.0,1005.9,528.0
1973-09-24,17.7,9.4,25.0,0.0,0.0,272.0,13.9,35.3,1005.5,726.0
1973-09-25,15.3,8.9,24.4,0.0,0.0,296.0,17.9,64.8,1005.7,282.0
1973-09-26,12.0,7.2,19.4,0.0,0.0,358.0,17.9,66.6,1015.4,468.0
1973-09-27,11.7,3.3,18.9,0.0,0.0,,6.1,22.3,1023.0,684.0
1973-09-28,14.4,3.3,25.0,0.0,0.0,,13.5,51.8,1016.9,714.0
1973-09-29,14.8,6.1,23.9,0.0,0.0,17.0,11.0,33.5,1014.6,714.0
1973-09-30,16.5,7.8,25.0,0.0,0.0,,8.4,24.1,1014.5,714.0
1973-10-01,17.4,7.8,27.2,0.0,0.0,,8.5,25.9,1013.9,708.0
1973-10-02,18.2,7.8,27.8,0.0,0.0,,10.3,37.1,1012.8,690.0
1973-10-03,17.0,8.3,25.0,0.0,0.0,,8.4,57.2,1012.5,624.0
1973-10-04,15.1,9.4,22.2,0.0,0.0,105.0,31.1,64.8,1017.5,702.0
1973-10-05,14.3,10.0,21.1,2.5,0.0,98.0,18.0,48.2,1018.1,486.0
1973-10-06,14.5,8.3,22.2,0.0,0.0,,8.6,38.9,1016.5,426.0
1973-10-07,15.8,6.7,24.4,0.0,0.0,,9.3,35.3,1013.1,696.0
1973-10-08,16.0,6.7,25.0,0.0,0.0,195.0,15.4,50.0,1006.7,660.0
1973-10-09,13.4,6.1,21.1,0.0,0.0,277.0,17.1,50.0,1003.2,480.0
1973-10-10,6.6,1.7,13.3,5.3,0.0,358.0,13.3,46.4,1007.2,156.0
1973-10-11,6.6,-1.1,14.4,0.0,0.0,76.0,8.0,24.1,1012.3,690.0
1973-10-12,10.2,0.6,20.0,0.0,0.0,301.0,10.7,24.1,1013.0,660.0
1973-10-13,14.0,6.1,23.9,0.0,0.0,26.0,15.8,38.9,1019.9,684.0
1973-10-14,14.3,7.2,23.3,0.0,0.0,9.0,11.8,25.9,1023.2,684.0
1973-10-15,14.4,4.4,23.9,0.0,0.0,,6.4,48.2,1019.9,678.0
1973-10-16,17.2,9.4,22.8,0.0,0.0,132.0,15.0,44.3,1020.1,678.0
1973-10-17,14.3,6.1,24.4,0.0,0.0,84.0,8.8,22.3,1022.2,642.0
